order_id,step,status,location,timestamp
4,13,DELIVERED,"GAZZANIGA, IT",2025-01-15T10:47+01:00
19,1,Shipment picked up,HO CHI MINH - VIETNAM,2025-02-10T17:29+07:00
19,2,Arrived at DHL Sort Facility,HO CHI MINH - VIETNAM,2025-02-10T20:30+07:00
19,3,Processed at HO CHI MINH - VIETNAM,HO CHI MINH - VIETNAM,2025-02-10T21:53+07:00
19,4,Shipment has departed from a DHL facility,HO CHI MINH - VIETNAM,2025-02-10T21:55+07:00
19,5,Arrived at DHL Sort Facility,"HONG KONG - HONG KONG SAR, CHINA",2025-02-11T03:48+08:00
19,6,"Processed at HONG KONG - HONG KONG SAR, CHINA","HONG KONG - HONG KONG SAR, CHINA",2025-02-11T06:24+08:00
19,7,Shipment has departed from a DHL facility,"HONG KONG - HONG KONG SAR, CHINA",2025-02-11T07:41+08:00
19,8,Shipment is on hold,COLOGNE - GERMANY,2025-02-11T19:04+01:00
19,9,Arrived at DHL Sort Facility,COLOGNE - GERMANY,2025-02-11T20:26+01:00
19,10,Shipment is on hold,COLOGNE - GERMANY,2025-02-12T17:55+01:00
19,11,Processed at COLOGNE - GERMANY,COLOGNE - GERMANY,2025-02-12T17:57+01:00
19,12,Shipment has departed from a DHL facility,COLOGNE - GERMANY,2025-02-13T00:49+01:00
19,13,Arrived at DHL Sort Facility,LEIPZIG - GERMANY,2025-02-13T02:30+01:00
19,14,Processed at LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-02-13T03:59+01:00
19,15,Shipment has departed from a DHL facility,LEIPZIG - GERMANY,2025-02-13T05:48+01:00
19,16,Arrived at DHL Sort Facility,PARIS - FRANCE,2025-02-13T07:49+01:00
19,17,Processed at PARIS - FRANCE,PARIS - FRANCE,2025-02-13T20:27+01:00
19,18,Shipment has departed from a DHL facility,PARIS - FRANCE,2025-02-13T23:58+01:00
19,19,Arrived at DHL Sort Facility,LEIPZIG - GERMANY,2025-02-14T03:05+01:00
19,20,Processed at LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-02-14T21:55+01:00
19,21,Scheduled to depart on the next planned movement,LEIPZIG - GERMANY,2025-02-15T07:23+01:00
19,22,Shipment has departed from a DHL facility,LEIPZIG - GERMANY,2025-02-17T02:11+01:00
19,23,Arrived at DHL Sort Facility,BRESCIA - ITALY,2025-02-17T04:37+01:00
19,24,Processed at BRESCIA - ITALY,BRESCIA - ITALY,2025-02-17T05:00+01:00
19,25,Shipment has departed from a DHL facility,BRESCIA - ITALY,2025-02-17T06:11+01:00
19,26,Arrived at DHL Delivery Facility,BERGAMO - ITALY,2025-02-17T07:14+01:00
19,27,Delivered,"GAZZANIGA, IT",2025-02-17T12:36+01:00
9,1,Arrived at Facility,"Thief River Falls, MN, US",2025-01-21T10:43-05:00
9,2,Departed from Facility,"Thief River Falls, MN, US",2025-01-21T13:10-05:00
9,3,Departed from Facility,"Fargo, ND, US",2025-01-21T21:26-05:00
9,4,Arrived at Facility,"Louisville, KY, US",2025-01-22T00:28-05:00
9,5,Export Scan,"Louisville, KY, US",2025-01-22T01:16-05:00
9,6,Departed from Facility,"Louisville, KY, US",2025-01-22T05:34-05:00
9,7,Arrived at Facility,"Koeln, DE",2025-01-22T18:40+01:00
9,8,Import Scan,"Koeln, DE",2025-01-22T23:25+01:00
9,9,Departed from Facility,"Koeln, DE",2025-01-23T02:40+01:00
9,10,Arrived at Facility,"Seriate, IT",2025-01-23T03:55+01:00
9,11,Departed from Facility,"Seriate, IT",2025-01-23T05:57+01:00
9,12,Arrived at Facility,"Treviolo, IT",2025-01-23T05:59+01:00
9,13,Out For Delivery,"Treviolo, IT",2025-01-23T07:12+01:00
9,14,Delivered,"Gazzaniga, IT",2025-01-23T10:59+01:00
7,1,Arrived at Facility,"Thief River Falls, MN, US",2025-01-16T08:44-05:00
7,2,Departed from Facility,"Thief River Falls, MN, US",2025-01-16T13:09-05:00
7,3,Departed from Facility,"Fargo, ND, US",2025-01-16T21:03-05:00
7,4,Arrived at Facility,"Louisville, KY, US",2025-01-17T00:10-05:00
7,5,Departed from Facility,"Louisville, KY, US",2025-01-17T04:19-05:00
7,6,Arrived at Facility,"Koeln, DE",2025-01-17T18:07+01:00
7,7,Import Scan,"Koeln, DE",2025-01-17T23:29+01:00
7,8,Departed from Facility,"Koeln, DE",2025-01-20T01:00+01:00
7,9,Arrived at Facility,"Seriate, IT",2025-01-20T02:05+01:00
7,10,Departed from Facility,"Seriate, IT",2025-01-20T03:43+01:00
7,11,Arrived at Facility,"Treviolo, IT",2025-01-20T05:20+01:00
7,12,Out For Delivery,"Treviolo, IT",2025-01-20T05:44+01:00
7,13,Delivered,"GAZZANIGA, IT",2025-01-20T10:23+01:00
3,1,Arrived at Facility,"Thief River Falls, MN, US",2025-01-10T19:10-05:00
3,2,Departed from Facility,"Thief River Falls, MN, US",2025-01-10T22:00-05:00
3,3,Arrived at Facility,"Louisville, KY, US",2025-01-11T03:18-05:00
3,4,Arrived at Facility,"Louisville, KY, US",2025-01-14T01:09-05:00
3,5,Departed from Facility,"Louisville, KY, US",2025-01-14T04:23-05:00
3,6,Arrived at Facility,"Koeln, DE",2025-01-14T18:09+01:00
3,7,Import Scan,"Koeln, DE",2025-01-14T23:32+01:00
3,8,Arrived at Facility,"Seriate, IT",2025-01-15T03:54+01:00
3,9,Departed from Facility,"Seriate, IT",2025-01-15T05:25+01:00
3,10,Arrived at Facility,"Treviolo, IT",2025-01-15T05:30+01:00
3,11,Out For Delivery,"Treviolo, IT",2025-01-15T05:48+01:00
3,12,Delivered,"GAZZANIGA, IT",2025-01-15T10:47+01:00
2,1,Arrived at Facility,"Leeds, GB",2025-01-09T08:02+00:00
2,2,Departed from Facility,"Leeds, GB",2025-01-09T18:30+00:00
2,3,Export Scan,"Castle Donington, GB",2025-01-09T20:38+00:00
2,4,Departed from Facility,"Castle Donington, GB",2025-01-09T21:57+00:00
2,5,Arrived at Facility,"Koeln, DE",2025-01-10T00:09+01:00
2,6,Import Scan,"Koeln, DE",2025-01-10T02:08+01:00
2,7,Departed from Facility,"Koeln, DE",2025-01-10T04:30+01:00
2,8,Arrived at Facility,"Seriate, IT",2025-01-10T05:26+01:00
2,9,Departed from Facility,"Seriate, IT",2025-01-10T06:55+01:00
2,10,Arrived at Facility,"Treviolo, IT",2025-01-10T07:00+01:00
2,11,Processing at UPS Facility,"Treviolo, IT",2025-01-10T07:19+01:00
2,12,Your package is in transit. We're updating plans to schedule your delivery.,"Treviolo, IT",2025-01-10T10:12+01:00
2,13,Processing at UPS Facility,"Treviolo, IT",2025-01-10T19:26+01:00
2,14,Out For Delivery,"Treviolo, IT",2025-01-13T05:51+01:00
2,15,Delivered,"GAZZANIGA, IT",2025-01-13T10:19+01:00
36,1,Shipment picked up,"Shenzhen - China, Peoples Republic",2025-03-19T21:43+08:00
36,2,Processed at,"Shenzhen - China, Peoples Republic",2025-03-19T23:26+08:00
36,3,Shipment has departed from a DHL facility,"Shenzhen - China, Peoples Republic",2025-03-20T00:49+08:00
36,4,Arrived at DHL Sort Facility,"Shenzhen - China, Peoples Republic",2025-03-20T02:04+08:00
36,5,Processed at,"Shenzhen - China, Peoples Republic",2025-03-20T17:25+08:00
36,6,Shipment has departed from a DHL facility,"Shenzhen - China, Peoples Republic",2025-03-20T18:22+08:00
36,7,Arrived at DHL Sort Facility,"Hong Kong - Hong Kong SAR, China",2025-03-20T21:45+08:00
36,8,Processed at,"Hong Kong - Hong Kong SAR, China",2025-03-21T07:22+08:00
36,9,Shipment has departed from a DHL facility,"Hong Kong - Hong Kong SAR, China",2025-03-21T09:08+08:00
36,10,Arrived at DHL Sort Facility,Bahrain - Bahrain,2025-03-21T13:24+03:00
36,11,Shipment is on hold,Bahrain - Bahrain,2025-03-21T13:25+03:00
36,12,Processed at,Bahrain - Bahrain,2025-03-22T03:47+03:00
36,13,Shipment has departed from a DHL facility,Bahrain - Bahrain,2025-03-22T04:54+03:00
36,14,Arrived at DHL Sort Facility,Leipzig - Germany,2025-03-22T14:40+01:00
36,15,Processed at,Leipzig - Germany,2025-03-23T16:02+01:00
36,16,Shipment has departed from a DHL facility,Leipzig - Germany,2025-03-23T23:55+01:00
36,17,Arrived at DHL Sort Facility,Brescia - Italy,2025-03-24T02:12+01:00
36,18,Processed at,Brescia - Italy,2025-03-24T02:26+01:00
36,19,Shipment has departed from a DHL facility,Brescia - Italy,2025-03-24T04:23+01:00
36,20,Arrived at DHL Delivery Facility,Bergamo - Italy,2025-03-24T05:15+01:00
36,21,Processed at,Bergamo - Italy,2025-03-24T07:36+01:00
36,22,Shipment is out with courier for delivery,Bergamo - Italy,2025-03-24T09:24+01:00
36,23,Delivered,"Gazzaniga, IT",2025-03-24T11:41+01:00
35,1,Shipment picked up,"Minneapolis, MN, US",2025-03-14T12:40-04:00
35,2,Processed at MINNEAPOLIS - USA,"Minneapolis, MN, US",2025-03-14T21:17-04:00
35,3,Shipment has departed from a DHL facility,"Minneapolis, MN, US",2025-03-14T21:17-04:00
35,4,Arrived at DHL Sort Facility,"Cincinnati Hub, OH, US",2025-03-15T00:58-04:00
35,5,Processed at CINCINNATI HUB - USA,"Cincinnati Hub, OH, US",2025-03-15T06:44-04:00
35,6,Shipment has departed from a DHL facility,"Cincinnati Hub, OH, US",2025-03-15T11:56-04:00
35,7,Arrived at DHL Sort Facility,"Leipzig, DE",2025-03-16T13:35+01:00
35,8,Processed at LEIPZIG - GERMANY,"Leipzig, DE",2025-03-16T16:44+01:00
35,9,Shipment has departed from a DHL facility,"Leipzig, DE",2025-03-17T00:19+01:00
35,10,Arrived at DHL Sort Facility,"Brescia, IT",2025-03-17T01:46+01:00
35,11,Processed at BRESCIA - ITALY,"Brescia, IT",2025-03-17T03:15+01:00
35,12,Shipment has departed from a DHL facility,"Brescia, IT",2025-03-17T04:56+01:00
35,13,Arrived at DHL Delivery Facility,"Bergamo, IT",2025-03-17T06:08+01:00
35,14,Processed at BERGAMO - ITALY,"Bergamo, IT",2025-03-17T06:41+01:00
35,15,Shipment is out with courier for delivery,"Bergamo, IT",2025-03-17T09:17+01:00
35,16,Delivered,"GAZZANIGA, IT",2025-03-17T11:46+01:00
28,1,Shipment picked up,"SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-02-25T16:26+08:00
28,2,Processed at SHENZHEN,"SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-02-26T03:06+08:00
28,3,Shipment has departed from a DHL facility,"SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-02-26T03:33+08:00
28,4,Arrived at DHL Sort Facility,"SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-02-26T04:02+08:00
28,5,Processed at SHENZHEN,"SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-02-26T15:17+08:00
28,6,Shipment has departed from a DHL facility,"SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-02-26T18:14+08:00
28,7,Arrived at DHL Sort Facility,"HONG KONG - HONG KONG SAR, CHINA",2025-02-26T20:31+08:00
28,8,Processed at HONG KONG,"HONG KONG - HONG KONG SAR, CHINA",2025-02-27T05:56+08:00
28,9,Shipment has departed from a DHL facility,"HONG KONG - HONG KONG SAR, CHINA",2025-02-27T06:13+08:00
28,10,Arrived at DHL Sort Facility,BAHRAIN - BAHRAIN,2025-02-27T10:54+03:00
28,11,Processed at BAHRAIN,BAHRAIN - BAHRAIN,2025-02-27T16:36+03:00
28,12,Shipment has departed from a DHL facility,BAHRAIN - BAHRAIN,2025-02-27T16:56+03:00
28,13,Arrived at DHL Sort Facility,MILAN - MALPENSA - ITALY,2025-02-27T22:02+01:00
28,14,Processed at MILAN - MALPENSA,MILAN - MALPENSA - ITALY,2025-02-28T01:07+01:00
28,15,Shipment has departed from a DHL facility,MILAN - MALPENSA - ITALY,2025-02-28T02:28+01:00
28,16,Arrived at DHL Sort Facility,BRESCIA - ITALY,2025-02-28T04:59+01:00
28,17,Processed at BRESCIA,BRESCIA - ITALY,2025-02-28T05:34+01:00
28,18,Shipment has departed from a DHL facility,BRESCIA - ITALY,2025-02-28T07:15+01:00
28,19,Arrived at DHL Delivery Facility,BERGAMO - ITALY,2025-02-28T08:13+01:00
28,20,Processed at BERGAMO,BERGAMO - ITALY,2025-02-28T08:35+01:00
28,21,Shipment is out with courier for delivery,BERGAMO - ITALY,2025-02-28T09:55+01:00
28,22,Delivered,"GAZZANIGA, IT",2025-02-28T14:04+01:00
39,1,Shipment picked up,"SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-03-20T16:51+08:00
39,2,"Arrived at DHL Sort Facility SHENZHEN - CHINA, PEOPLES REPUBLIC","SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-03-20T21:29+08:00
39,3,"Processed at SHENZHEN - CHINA, PEOPLES REPUBLIC","SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-03-20T21:52+08:00
39,4,"Shipment has departed from a DHL facility SHENZHEN - CHINA, PEOPLES REPUBLIC","SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-03-20T22:30+08:00
39,5,"Arrived at DHL Sort Facility HONG KONG - HONG KONG SAR, CHINA","HONG KONG - HONG KONG SAR, CHINA",2025-03-21T01:30+08:00
39,6,"Processed at HONG KONG - HONG KONG SAR, CHINA","HONG KONG - HONG KONG SAR, CHINA",2025-03-21T07:22+08:00
39,7,"Shipment has departed from a DHL facility HONG KONG - HONG KONG SAR, CHINA","HONG KONG - HONG KONG SAR, CHINA",2025-03-21T09:08+08:00
39,8,Arrived at DHL Sort Facility BAHRAIN - BAHRAIN,BAHRAIN - BAHRAIN,2025-03-22T07:37+03:00
39,9,Shipment is on hold,BAHRAIN - BAHRAIN,2025-03-22T07:40+03:00
39,10,Processed at BAHRAIN - BAHRAIN,BAHRAIN - BAHRAIN,2025-03-22T13:52+03:00
39,11,Shipment has departed from a DHL facility BAHRAIN - BAHRAIN,BAHRAIN - BAHRAIN,2025-03-22T14:43+03:00
39,12,Arrived at DHL Sort Facility LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-03-23T14:09+01:00
39,13,Processed at LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-03-23T15:11+01:00
39,14,Shipment has departed from a DHL facility LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-03-23T23:55+01:00
39,15,Arrived at DHL Sort Facility BRESCIA - ITALY,BRESCIA - ITALY,2025-03-24T02:12+01:00
39,16,Processed at BRESCIA - ITALY,BRESCIA - ITALY,2025-03-24T02:47+01:00
39,17,Shipment has departed from a DHL facility BRESCIA - ITALY,BRESCIA - ITALY,2025-03-24T04:23+01:00
39,18,Arrived at DHL Delivery Facility BERGAMO - ITALY,BERGAMO - ITALY,2025-03-24T05:15+01:00
39,19,Processed at BERGAMO - ITALY,BERGAMO - ITALY,2025-03-24T07:03+01:00
39,20,Shipment is out with courier for delivery,BERGAMO - ITALY,2025-03-24T09:24+01:00
39,21,Delivered,"GAZZANIGA, ITALY",2025-03-24T11:41+01:00
40,1,Shipment picked up,"SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-04-02T15:30+08:00
40,2,"Arrived at DHL Sort Facility SHENZHEN - CHINA, PEOPLES REPUBLIC","SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-04-02T21:26+08:00
40,3,"Processed at SHENZHEN - CHINA, PEOPLES REPUBLIC","SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-04-02T21:38+08:00
40,4,"Shipment has departed from a DHL facility SHENZHEN - CHINA, PEOPLES REPUBLIC","SHENZHEN - CHINA, PEOPLES REPUBLIC",2025-04-02T22:49+08:00
40,5,"Arrived at DHL Sort Facility HONG KONG - HONG KONG SAR, CHINA","HONG KONG - HONG KONG SAR, CHINA",2025-04-03T00:48+08:00
40,6,"Processed at HONG KONG - HONG KONG SAR, CHINA","HONG KONG - HONG KONG SAR, CHINA",2025-04-03T07:27+08:00
40,7,"Shipment has departed from a DHL facility HONG KONG - HONG KONG SAR, CHINA","HONG KONG - HONG KONG SAR, CHINA",2025-04-03T07:56+08:00
40,8,Shipment is in transit to destination,BAHRAIN - BAHRAIN,2025-04-03T10:41+03:00
40,9,Shipment has departed from a DHL facility BAHRAIN - BAHRAIN,BAHRAIN - BAHRAIN,2025-04-03T12:13+03:00
40,10,Arrived at DHL Sort Facility LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-04-03T18:03+02:00
40,11,Processed at LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-04-03T21:58+02:00
40,12,Shipment has departed from a DHL facility LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-04-04T04:57+02:00
40,13,Arrived at DHL Sort Facility BRESCIA - ITALY,BRESCIA - ITALY,2025-04-04T06:14+02:00
40,14,Processed at BRESCIA - ITALY,BRESCIA - ITALY,2025-04-04T06:30+02:00
40,15,Shipment has departed from a DHL facility BRESCIA - ITALY,BRESCIA - ITALY,2025-04-04T07:14+02:00
40,16,Arrived at DHL Delivery Facility BERGAMO - ITALY,BERGAMO - ITALY,2025-04-04T08:08+02:00
40,17,Processed at BERGAMO - ITALY,BERGAMO - ITALY,2025-04-04T08:41+02:00
40,18,Shipment is out with courier for delivery,BERGAMO - ITALY,2025-04-04T09:24+02:00
40,19,Delivered,"GAZZANIGA, ITALY",2025-04-04T11:18+02:00
33,1,Shipment picked up,BOCA RATON - Florida - USA,2025-03-12T14:11-04:00
33,2,Processed at BOCA RATON - USA,BOCA RATON - Florida - USA,2025-03-12T21:05-04:00
33,3,Shipment has departed from a DHL facility BOCA RATON - USA,BOCA RATON - Florida - USA,2025-03-12T21:06-04:00
33,4,Arrived at DHL Sort Facility MIAMI GATEWAY - USA,MIAMI GATEWAY - Florida - USA,2025-03-12T22:03-04:00
33,5,Shipment is in transit to destination,MIAMI GATEWAY - Florida - USA,2025-03-12T22:19-04:00
33,6,Shipment has departed from a DHL facility MIAMI GATEWAY - USA,MIAMI GATEWAY - Florida - USA,2025-03-12T23:43-04:00
33,7,Arrived at DHL Sort Facility CINCINNATI HUB - USA,CINCINNATI HUB - Ohio - USA,2025-03-13T02:30-04:00
33,8,Processed at CINCINNATI HUB - USA,CINCINNATI HUB - Ohio - USA,2025-03-13T05:05-04:00
33,9,Shipment has departed from a DHL facility CINCINNATI HUB - USA,CINCINNATI HUB - Ohio - USA,2025-03-13T08:09-04:00
33,10,Arrived at DHL Sort Facility LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-03-13T22:24+01:00
33,11,Processed at LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-03-13T22:47+01:00
33,12,Shipment has departed from a DHL facility LEIPZIG - GERMANY,LEIPZIG - GERMANY,2025-03-14T04:26+01:00
33,13,Arrived at DHL Sort Facility BRESCIA - ITALY,BRESCIA - ITALY,2025-03-14T06:26+01:00
33,14,Processed at BRESCIA - ITALY,BRESCIA - ITALY,2025-03-14T06:50+01:00
33,15,Shipment has departed from a DHL facility BRESCIA - ITALY,BRESCIA - ITALY,2025-03-14T07:20+01:00
33,16,Arrived at DHL Delivery Facility BERGAMO - ITALY,BERGAMO - ITALY,2025-03-14T08:05+01:00
33,17,Processed at BERGAMO - ITALY,BERGAMO - ITALY,2025-03-14T08:11+01:00
33,18,Scheduled to depart on the next planned movement,BERGAMO - ITALY,2025-03-14T09:41+01:00
33,19,Shipment is out with courier for delivery,BERGAMO - ITALY,2025-03-14T11:57+01:00
33,20,Delivered,"GAZZANIGA, IT",2025-03-14T14:01+01:00
29,1,Arrived at Facility,"Thief River Falls, MN, US",2025-02-28T09:51-05:00
29,2,Departed from Facility,"Thief River Falls, MN, US",2025-02-28T13:18-05:00
29,3,Departed from Facility,"Fargo, ND, US",2025-02-28T20:57-05:00
29,4,Arrived at Facility,"Louisville, KY, US",2025-02-28T23:47-05:00
29,5,Departed from Facility,"Louisville, KY, US",2025-03-01T13:02-05:00
29,6,Arrived at Facility,"Koeln, DE",2025-03-02T02:32+01:00
29,7,Import Scan,"Koeln, DE",2025-03-02T19:18+01:00
29,8,Departed from Facility,"Koeln, DE",2025-03-03T00:45+01:00
29,9,Arrived at Facility,"Seriate, IT",2025-03-03T01:58+01:00
29,10,Departed from Facility,"Seriate, IT",2025-03-03T03:40+01:00
29,11,Arrived at Facility,"Treviolo, IT",2025-03-03T05:45+01:00
29,12,Out For Delivery,"Treviolo, IT",2025-03-03T06:35+01:00
29,13,Delivered,"GAZZANIGA, IT",2025-03-03T11:03+01:00
30,1,Arrived at Facility,"Thief River Falls, MN, US",2025-03-03T06:47-05:00
30,2,Departed from Facility,"Thief River Falls, MN, US",2025-03-03T13:18-05:00
30,3,Departed from Facility,"Fargo, ND, US",2025-03-03T20:57-05:00
30,4,Arrived at Facility,"Louisville, KY, US",2025-03-04T00:00-05:00
30,5,Export Scan,"Louisville, KY, US",2025-03-04T01:31-05:00
30,6,Departed from Facility,"Louisville, KY, US",2025-03-04T05:23-05:00
30,7,Arrived at Facility,"Koeln, DE",2025-03-04T18:54+01:00
30,8,Import Scan,"Koeln, DE",2025-03-04T23:27+01:00
30,9,Warehouse Scan,"Koeln, DE",2025-03-05T03:13+01:00
30,10,Import Scan,"Koeln, DE",2025-03-05T22:47+01:00
30,11,Departed from Facility,"Koeln, DE",2025-03-06T02:40+01:00
30,12,Arrived at Facility,"Seriate, IT",2025-03-06T03:54+01:00
30,13,Departed from Facility,"Seriate, IT",2025-03-06T05:32+01:00
30,14,Arrived at Facility,"Treviolo, IT",2025-03-06T05:36+01:00
30,15,Out For Delivery,"Treviolo, IT",2025-03-06T06:20+01:00
30,16,Delivered,"GAZZANIGA, IT",2025-03-06T10:29+01:00
37,1,Arrived at Facility,"Thief River Falls, MN, US",2025-03-14T14:15-04:00
37,2,Departed from Facility,"Thief River Falls, MN, US",2025-03-14T16:27-04:00
37,3,Export Scan,"Louisville, KY, US",2025-03-15T00:53-04:00
37,4,Departed from Facility,"Louisville, KY, US",2025-03-15T16:57-04:00
37,5,Arrived at Facility,"Koeln, DE",2025-03-16T05:57+01:00
37,6,Import Scan,"Koeln, DE",2025-03-16T19:12+01:00
37,7,Departed from Facility,"Koeln, DE",2025-03-17T00:48+01:00
37,8,Departed from Facility,"Koeln, DE",2025-03-17T01:00+01:00
37,9,Arrived at Facility,"Seriate, IT",2025-03-17T02:09+01:00
37,10,Departed from Facility,"Seriate, IT",2025-03-17T03:57+01:00
37,11,Arrived at Facility,"Treviolo, IT",2025-03-17T06:00+01:00
37,12,Out For Delivery,"Treviolo, IT",2025-03-17T07:01+01:00
37,13,Delivered,"GAZZANIGA, IT",2025-03-17T10:15+01:00
38,1,Arrived at Facility,"Thief River Falls, MN, US",2025-03-17T12:31-04:00
38,2,Departed from Facility,"Thief River Falls, MN, US",2025-03-17T13:18-04:00
38,3,Departed from Facility,"Fargo, ND, US",2025-03-17T21:23-04:00
38,4,Arrived at Facility,"Louisville, KY, US",2025-03-18T00:18-04:00
38,5,Export Scan,"Louisville, KY, US",2025-03-18T01:35-04:00
38,6,Departed from Facility,"Louisville, KY, US",2025-03-18T06:09-04:00
38,7,Arrived at Facility,"Koeln, DE",2025-03-18T18:49+01:00
38,8,Import Scan,"Koeln, DE",2025-03-18T23:13+01:00
38,9,Departed from Facility,"Koeln, DE",2025-03-19T02:42+01:00
38,10,Arrived at Facility,"Seriate, IT",2025-03-19T04:05+01:00
38,11,Departed from Facility,"Seriate, IT",2025-03-19T05:49+01:00
38,12,Arrived at Facility,"Treviolo, IT",2025-03-19T05:50+01:00
38,13,Out For Delivery,"Treviolo, IT",2025-03-19T06:36+01:00
38,14,Delivered,"Gazzaniga, IT",2025-03-19T10:11+01:00
26,1,Picked up,"DONGGUAN, CN",2025-02-21T18:14+08:00
26,2,Left FedEx origin facility,"DONGGUAN, CN",2025-02-21T20:43+08:00
26,3,On the way,"GUANGZHOU, CN",2025-02-21T23:42+08:00
26,4,International shipment release - Export,"GUANGZHOU, CN",2025-02-21T23:43+08:00
26,5,Arrived at FedEx hub,"GUANGZHOU, CN",2025-02-21T23:43+08:00
26,6,On the way,"GUANGZHOU, CN",2025-02-21T23:53+08:00
26,7,Departed FedEx hub,"GUANGZHOU, CN",2025-02-22T06:20+08:00
26,8,On the way,"GUANGZHOU, CN",2025-02-22T06:27+08:00
26,9,On the way,"ISTANBUL, TR",2025-02-22T14:36+03:00
26,10,On the way,"ISTANBUL, TR",2025-02-22T15:09+03:00
26,11,Arrived at FedEx hub,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR",2025-02-22T15:43+01:00
26,12,On the way,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR",2025-02-22T17:45+01:00
26,13,On the way,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR",2025-02-22T21:33+01:00
26,14,Departed FedEx hub,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR",2025-02-23T00:17+01:00
26,15,Arrived at FedEx hub,"LONATE POZZOLO, IT",2025-02-23T13:55+01:00
26,16,International shipment release - Import,"LONATE POZZOLO, IT",2025-02-23T14:46+01:00
26,17,International shipment release - Import,"LONATE POZZOLO, IT",2025-02-23T16:03+01:00
26,18,"On the way, Package available for clearance","LONATE POZZOLO, IT",2025-02-23T16:03+01:00
26,19,Departed FedEx hub,"LONATE POZZOLO, IT",2025-02-23T21:29+01:00
26,20,At local FedEx facility,"GRASSOBBIO, IT",2025-02-24T08:44+01:00
26,21,On FedEx vehicle for delivery,"GRASSOBBIO, IT",2025-02-24T09:50+01:00
26,22,Delivered,"GAZZANIGA, IT",2025-02-24T12:34+01:00
27,1,Picked up,"PEABODY, MA, US",2025-02-20T17:05-05:00
27,2,Left FedEx origin facility,"PEABODY, MA, US",2025-02-20T20:41-05:00
27,3,Arrived at FedEx hub,"NEWARK, NJ, US",2025-02-20T23:43-05:00
27,4,Departed FedEx hub,"NEWARK, NJ, US",2025-02-21T05:14-05:00
27,5,On the way,"NEWARK, NJ, US",2025-02-21T05:16-05:00
27,6,Arrived at FedEx hub,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR",2025-02-21T17:49+01:00
27,7,On the way,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR",2025-02-21T18:51+01:00
27,8,On the way,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR",2025-02-21T22:07+01:00
27,9,Departed FedEx hub,"ROISSY CHARLES DE GAULLE CEDEX, 95, FR",2025-02-22T00:08+01:00
27,10,Arrived at FedEx hub,"LONATE POZZOLO, IT",2025-02-23T10:00+01:00
27,11,International shipment release - Import,"LONATE POZZOLO, IT",2025-02-23T11:50+01:00
27,12,"On the way, Package available for clearance","LONATE POZZOLO, IT",2025-02-23T19:00+01:00
27,13,International shipment release - Import,"LONATE POZZOLO, IT",2025-02-23T19:00+01:00
27,14,Departed FedEx hub,"LONATE POZZOLO, IT",2025-02-23T21:29+01:00
27,15,At local FedEx facility,"GRASSOBBIO, IT",2025-02-24T08:51+01:00
27,16,On FedEx vehicle for delivery,"GRASSOBBIO, IT",2025-02-24T09:51+01:00
27,17,"Delivery exception, Held, unable to collect payment","GRASSOBBIO, IT",2025-02-24T16:26+01:00
27,18,At local FedEx facility,"GRASSOBBIO, IT",2025-02-24T16:55+01:00
27,19,At local FedEx facility,"GRASSOBBIO, IT",2025-02-25T05:08+01:00
27,20,On FedEx vehicle for delivery,"GRASSOBBIO, IT",2025-02-25T09:21+01:00
27,21,Delivered,"GAZZANIGA, IT",2025-02-25T14:12+01:00
31,1,Arrived at Facility,"Thief River Falls, MN, US",2025-02-27T20:49-05:00
31,2,Departed from Facility,"Thief River Falls, MN, US",2025-02-27T22:18-05:00
31,3,Export Scan,"Louisville, KY, US",2025-02-28T02:25-05:00
31,4,Departed from Facility,"Louisville, KY, US",2025-02-28T05:21-05:00
